MessageID	Count	Timestamp	Payload
234	234	00:45:27.786932	234,-94
235	235	00:45:27.988928	235,-191
236	236	00:45:28.190398	236,-32
237	237	00:45:28.391867	237,-162
238	238	00:45:28.593352	238,-18
239	239	00:45:28.795319	239,-164
240	240	00:45:28.997085	240,221
241	241	00:45:29.198551	241,84
242	242	00:45:29.400019	242,24
243	243	00:45:29.602031	243,-243
244	244	00:45:29.803494	244,-207
245	245	00:45:30.004958	245,84
246	246	00:45:30.206423	246,128
247	247	00:45:30.407893	247,-289
248	248	00:45:30.609378	248,-105
249	249	00:45:30.810847	249,-105
250	250	00:45:31.012816	250,65
251	251	00:45:31.214281	251,-3
252	252	00:45:31.415780	252,-8
253	253	00:45:31.617317	253,47
254	254	00:45:31.819288	254,28
255	255	00:45:32.020753	255,-252
256	256	00:45:32.222720	256,-84
257	257	00:45:32.424188	257,53
258	258	00:45:32.625727	258,-266
259	259	00:45:32.827196	259,-200
260	260	00:45:33.028691	260,-121
261	261	00:45:33.230156	261,-20
262	262	00:45:33.431622	262,221
263	263	00:45:33.633184	263,95
264	264	00:45:33.834679	264,-207
265	265	00:45:34.036403	265,-195
266	266	00:45:34.238374	266,112
267	267	00:45:34.440341	267,-166
268	268	00:45:34.642327	268,-200
269	269	00:45:34.844294	269,61
270	270	00:45:35.046265	270,-54
271	271	00:45:35.247735	271,147
272	272	00:45:35.449707	272,-13
273	273	00:45:35.651685	273,245
274	274	00:45:35.853657	274,-57
275	275	00:45:36.055626	275,189
276	276	00:45:36.257593	276,-158
277	277	00:45:36.460570	277,-168
278	278	00:45:36.662555	278,212
279	279	00:45:36.864552	279,-43
280	280	00:45:37.066021	280,-197
281	281	00:45:37.267488	281,-76
282	282	00:45:37.469458	282,-117
283	283	00:45:37.670970	283,87
284	284	00:45:37.872936	284,39
285	285	00:45:38.074403	285,127
286	286	00:45:38.276370	286,116
287	287	00:45:38.478336	287,-141
288	288	00:45:38.680345	288,287
289	289	00:45:38.881815	289,86
290	290	00:45:39.083550	290,-238
291	291	00:45:39.285520	291,87
292	292	00:45:39.486985	292,-102
293	293	00:45:39.688853	293,100
294	294	00:45:39.890820	294,-93
295	295	00:45:40.092787	295,-9
296	296	00:45:40.294752	296,95
297	297	00:45:40.496224	297,-235
298	298	00:45:40.698235	298,-166
299	299	00:45:40.899702	299,122
300	300	00:45:41.101689	300,-7
301	301	00:45:41.303163	301,197
302	302	00:45:41.504638	302,-220
303	303	00:45:41.706622	303,-298
304	304	00:45:41.908590	304,-169
305	305	00:45:42.110056	305,169
306	306	00:45:42.312023	306,150
307	307	00:45:42.513498	307,109
308	308	00:45:42.714980	308,-161
