MessageID	Count	Timestamp	Payload
189	189	00:39:52.091655	189,66
190	190	00:39:52.294234	190,266
191	191	00:39:52.496252	191,-145
192	192	00:39:52.697913	192,-19
193	193	00:39:52.899982	193,-204
194	194	00:39:53.124173	194,19
195	195	00:39:53.326105	195,-245
196	196	00:39:53.528645	196,-231
197	197	00:39:53.730835	197,-148
198	198	00:39:53.938279	198,-258
199	199	00:39:54.153115	199,-299
200	200	00:39:54.358224	200,-207
201	201	00:39:54.560722	201,180
202	202	00:39:54.762697	202,-14
203	203	00:39:54.965172	203,-43
204	204	00:39:55.167679	204,168
205	205	00:39:55.369719	205,-277
206	206	00:39:55.571767	206,-114
207	207	00:39:55.773791	207,220
208	208	00:39:55.975823	208,-13
209	209	00:39:56.177352	209,-5
210	210	00:39:56.378834	210,-231
211	211	00:39:56.580686	211,228
212	212	00:39:56.783180	212,-273
213	213	00:39:56.985651	213,-81
214	214	00:39:57.187622	214,-96
215	215	00:39:57.390113	215,31
216	216	00:39:57.592079	216,52
217	217	00:39:57.794577	217,-138
218	218	00:39:57.996576	218,282
219	219	00:39:58.198576	219,-112
220	220	00:39:58.400625	220,35
221	221	00:39:58.602125	221,-141
222	222	00:39:58.803653	222,-151
223	223	00:39:59.005152	223,-28
224	224	00:39:59.206684	224,-181
225	225	00:39:59.408228	225,-44
226	226	00:39:59.609755	226,276
227	227	00:39:59.811725	227,-52
228	228	00:40:00.013725	228,-139
229	229	00:40:00.215745	229,-176
230	230	00:40:00.417304	230,272
231	231	00:40:00.619278	231,193
232	232	00:40:00.821250	232,165
233	233	00:40:01.023222	233,-284
234	234	00:40:01.225695	234,238
235	235	00:40:01.428181	235,230
236	236	00:40:01.630656	236,-148
237	237	00:40:01.832656	237,-176
238	238	00:40:02.034189	238,5
239	239	00:40:02.236661	239,-295
240	240	00:40:02.438773	240,135
241	241	00:40:02.640298	241,-53
242	242	00:40:02.841741	242,157
243	243	00:40:03.043743	243,272
244	244	00:40:03.245215	244,69
245	245	00:40:03.447261	245,225
246	246	00:40:03.648758	246,-34
247	247	00:40:03.851285	247,24
248	248	00:40:04.052772	248,-220
249	249	00:40:04.257433	249,-277
250	250	00:40:04.458973	250,-164
251	251	00:40:04.661000	251,169
252	252	00:40:04.863002	252,-87
253	253	00:40:05.064530	253,275
254	254	00:40:05.266027	254,76
255	255	00:40:05.468028	255,62
256	256	00:40:05.670556	256,210
257	257	00:40:05.872083	257,111
258	258	00:40:06.073609	258,104
259	259	00:40:06.275131	259,261
260	260	00:40:06.476724	260,-278
261	261	00:40:06.678248	261,-246
262	262	00:40:06.879712	262,-5
263	263	00:40:07.081734	263,-281
264	264	00:40:07.283260	264,137
265	265	00:40:07.484709	265,274
266	266	00:40:07.686119	266,-64
267	267	00:40:07.887642	267,129
268	268	00:40:08.089173	268,-216
269	269	00:40:08.290641	269,136
270	270	00:40:08.492205	270,102
271	271	00:40:08.693726	271,77
272	272	00:40:08.895249	272,203
273	273	00:40:09.096743	273,214
274	274	00:40:09.298265	274,198
275	275	00:40:09.500327	275,247
276	276	00:40:09.701849	276,-242
277	277	00:40:09.903347	277,127
278	278	00:40:10.104879	278,191
279	279	00:40:10.306907	279,213
280	280	00:40:10.508447	280,45
281	281	00:40:10.710474	281,-92
282	282	00:40:10.911971	282,-200
283	283	00:40:11.113969	283,-67
284	284	00:40:11.315465	284,-107
285	285	00:40:11.517381	285,-204
286	286	00:40:11.719880	286,216
287	287	00:40:11.921345	287,173
288	288	00:40:12.123314	288,22
289	289	00:40:12.325340	289,-282
290	290	00:40:12.526877	290,195
291	291	00:40:12.728936	291,13
292	292	00:40:12.930426	292,3
293	293	00:40:13.132861	293,245
294	294	00:40:13.336312	294,192
295	295	00:40:13.538773	295,-276
296	296	00:40:13.741231	296,271
297	297	00:40:13.945394	297,-41
298	298	00:40:14.147395	298,60
299	299	00:40:14.348866	299,295
300	300	00:40:14.550816	300,99
301	301	00:40:14.752842	301,-213
302	302	00:40:14.954369	302,-173
303	303	00:40:15.155892	303,-261
304	304	00:40:15.357414	304,131
305	305	00:40:15.559477	305,-219
306	306	00:40:15.761502	306,-66
307	307	00:40:15.963529	307,251
