MessageID	Count	Timestamp	Payload
191	191	00:30:33.221665	191,221
192	192	00:30:33.423694	192,285
193	193	00:30:33.625694	193,-282
194	194	00:30:33.827716	194,-72
195	195	00:30:34.029733	195,-109
196	196	00:30:34.231256	196,-181
197	197	00:30:34.433279	197,190
198	198	00:30:34.635274	198,243
199	199	00:30:34.837298	199,270
200	200	00:30:35.039332	200,-69
201	201	00:30:35.241337	201,38
202	202	00:30:35.443619	202,213
203	203	00:30:35.645643	203,-4
204	204	00:30:35.847669	204,-35
205	205	00:30:36.049761	205,230
206	206	00:30:36.251759	206,7
207	207	00:30:36.453788	207,65
208	208	00:30:36.655816	208,-86
209	209	00:30:36.857811	209,111
210	210	00:30:37.059906	210,-265
211	211	00:30:37.261929	211,-115
212	212	00:30:37.463934	212,-115
213	213	00:30:37.665459	213,300
214	214	00:30:37.867460	214,-31
215	215	00:30:38.069048	215,151
216	216	00:30:38.271095	216,-65
217	217	00:30:38.473120	217,288
218	218	00:30:38.675118	218,176
219	219	00:30:38.877112	219,-166
220	220	00:30:39.079156	220,-195
221	221	00:30:39.281184	221,-15
222	222	00:30:39.483211	222,135
223	223	00:30:39.685238	223,-168
224	224	00:30:39.887244	224,137
225	225	00:30:40.088784	225,77
226	226	00:30:40.290253	226,-293
227	227	00:30:40.492581	227,-64
228	228	00:30:40.694604	228,-263
229	229	00:30:40.896604	229,-246
230	230	00:30:41.098692	230,15
231	231	00:30:41.300226	231,-114
232	232	00:30:41.502222	232,-77
233	233	00:30:41.704217	233,266
234	234	00:30:41.905747	234,146
235	235	00:30:42.107778	235,36
236	236	00:30:42.309744	236,-58
237	237	00:30:42.512274	237,143
238	238	00:30:42.714297	238,-86
239	239	00:30:42.916338	239,5
240	240	00:30:43.118373	240,143
241	241	00:30:43.320407	241,126
242	242	00:30:43.522405	242,176
243	243	00:30:43.724877	243,37
244	244	00:30:43.926386	244,129
245	245	00:30:44.128408	245,-112
246	246	00:30:44.330432	246,-6
247	247	00:30:44.532456	247,24
248	248	00:30:44.734481	248,-63
249	249	00:30:44.936426	249,52
250	250	00:30:45.138955	250,-275
251	251	00:30:45.340953	251,-28
252	252	00:30:45.543274	252,-236
253	253	00:30:45.744775	253,-252
254	254	00:30:45.947873	254,-7
255	255	00:30:46.149905	255,295
256	256	00:30:46.351934	256,82
257	257	00:30:46.553967	257,272
258	258	00:30:46.755990	258,-15
259	259	00:30:46.958060	259,-139
260	260	00:30:47.159528	260,197
261	261	00:30:47.361553	261,130
262	262	00:30:47.563576	262,6
263	263	00:30:47.765604	263,-285
264	264	00:30:47.968129	264,203
265	265	00:30:48.170154	265,-115
266	266	00:30:48.372181	266,-163
267	267	00:30:48.574209	267,-252
268	268	00:30:48.776234	268,-152
269	269	00:30:48.978299	269,141
270	270	00:30:49.180329	270,237
271	271	00:30:49.382365	271,174
272	272	00:30:49.584388	272,71
273	273	00:30:49.786412	273,-276
274	274	00:30:49.988457	274,-208
275	275	00:30:50.190483	275,162
276	276	00:30:50.392453	276,189
277	277	00:30:50.593763	277,177
278	278	00:30:50.795788	278,94
279	279	00:30:50.997898	279,-100
280	280	00:30:51.199922	280,138
281	281	00:30:51.401955	281,3
282	282	00:30:51.603981	282,263
283	283	00:30:51.806008	283,292
284	284	00:30:52.008100	284,18
285	285	00:30:52.210124	285,-123
286	286	00:30:52.412147	286,-280
287	287	00:30:52.614176	287,75
288	288	00:30:52.816201	288,156
289	289	00:30:53.018273	289,287
290	290	00:30:53.219766	290,-282
291	291	00:30:53.421290	291,219
292	292	00:30:53.623318	292,268
293	293	00:30:53.825344	293,99
294	294	00:30:54.027437	294,198
295	295	00:30:54.229462	295,95
296	296	00:30:54.431493	296,102
297	297	00:30:54.634018	297,-19
298	298	00:30:54.836042	298,219
299	299	00:30:55.038109	299,-112
300	300	00:30:55.240106	300,136
301	301	00:30:55.442330	301,-53
302	302	00:30:55.644333	302,196
