MessageID	Timestamp	Payload
93	00:39:33.058194	93,158
94	00:39:33.259689	94,296
95	00:39:33.458576	95,108
96	00:39:33.662698	96,-97
97	00:39:33.864258	97,-172
98	00:39:34.081877	98,51
99	00:39:34.283372	99,-223
100	00:39:34.489941	100,73
101	00:39:34.687465	101,-261
102	00:39:34.903041	102,216
103	00:39:35.104564	103,-241
104	00:39:35.104564	104,-2
105	00:39:35.306090	105,-130
106	00:39:35.508156	106,-58
107	00:39:35.710183	107,-90
108	00:39:35.927360	108,116
109	00:39:36.129335	109,-17
110	00:39:36.330856	110,256
111	00:39:36.532455	111,85
112	00:39:36.749571	112,-83
113	00:39:36.951129	113,28
114	00:39:37.152650	114,-235
115	00:39:37.369765	115,-298
116	00:39:37.566498	116,9
117	00:39:37.773675	117,-229
118	00:39:37.975136	118,59
119	00:39:38.177162	119,-51
120	00:39:38.381722	120,-79
121	00:39:38.596409	121,184
122	00:39:38.797904	122,125
123	00:39:39.015049	123,-80
124	00:39:39.217606	124,-155
125	00:39:39.413089	125,169
126	00:39:39.620732	126,-62
127	00:39:39.822225	127,-49
128	00:39:40.023726	128,-52
129	00:39:40.240907	129,-52
130	00:39:40.444447	130,-288
131	00:39:40.644470	131,94
132	00:39:40.845995	132,33
133	00:39:41.063110	133,-30
134	00:39:41.264660	134,183
135	00:39:41.460116	135,-296
136	00:39:41.667736	136,-132
137	00:39:41.869772	137,-157
138	00:39:42.087389	138,276
139	00:39:42.288910	139,206
140	00:39:42.491477	140,-28
141	00:39:42.703360	141,-227
142	00:39:42.893355	142,-285
143	00:39:43.111008	143,-54
144	00:39:43.312499	144,-176
145	00:39:43.523064	145,-120
146	00:39:43.731187	146,-210
147	00:39:43.932714	147,79
148	00:39:44.134214	148,221
149	00:39:44.335681	149,11
150	00:39:44.539201	150,-290
151	00:39:44.755344	151,-140
152	00:39:44.956869	152,-184
153	00:39:45.158368	153,-118
154	00:39:45.360336	154,130
155	00:39:45.578001	155,41
156	00:39:45.779525	156,-117
157	00:39:45.981004	157,261
158	00:39:46.183037	158,216
159	00:39:46.398994	159,-203
160	00:39:46.601021	160,-18
161	00:39:46.601021	161,-2
162	00:39:46.802544	162,-287
163	00:39:47.004044	163,158
164	00:39:47.221225	164,21
165	00:39:47.422789	165,-61
166	00:39:47.624634	166,-296
167	00:39:47.826165	167,-115
168	00:39:48.027632	168,-17
169	00:39:48.244773	169,-9
170	00:39:48.446727	170,195
171	00:39:48.657173	171,100
172	00:39:48.868066	172,103
173	00:39:49.071556	173,-113
174	00:39:49.277179	174,141
175	00:39:49.471229	175,-63
176	00:39:49.673198	176,-207
177	00:39:49.891870	177,291
178	00:39:50.097091	178,254
179	00:39:50.299986	179,-253
180	00:39:50.494957	180,23
181	00:39:50.709877	181,215
182	00:39:50.913605	182,106
183	00:39:51.118889	183,-188
184	00:39:51.313441	184,-92
185	00:39:51.531550	185,-74
186	00:39:51.728878	186,-9
187	00:39:51.941054	187,-221
188	00:39:52.138524	188,277
189	00:39:52.341109	189,66
190	00:39:52.558772	190,266
191	00:39:52.760433	191,-145
192	00:39:52.968772	192,-19
193	00:39:53.174245	193,-204
194	00:39:53.378965	194,19
195	00:39:53.584227	195,-245
196	00:39:53.789679	196,-231
197	00:39:53.994950	197,-148
198	00:39:54.184386	198,-258
199	00:39:54.402994	199,-299
200	00:39:54.607595	200,-207
201	00:39:54.809568	201,180
202	00:39:55.012044	202,-14
203	00:39:55.217616	203,-43
204	00:39:55.419111	204,168
205	00:39:55.634285	205,-277
206	00:39:55.836313	206,-114
207	00:39:56.038313	207,220
208	00:39:56.239871	208,-13
209	00:39:56.450839	209,-5
210	00:39:56.648699	210,-231
211	00:39:56.861294	211,228
212	00:39:57.063765	212,-273
213	00:39:57.265737	213,-81
214	00:39:57.468226	214,-96
215	00:39:57.681661	215,31
216	00:39:57.888340	216,52
217	00:39:58.090309	217,-138
218	00:39:58.292343	218,282
219	00:39:58.494387	219,-112
220	00:39:58.695888	220,35
221	00:39:58.913037	221,-141
222	00:39:59.114505	222,-151
223	00:39:59.316067	223,-28
224	00:39:59.517611	224,-181
225	00:39:59.734731	225,-44
226	00:39:59.936731	226,276
227	00:40:00.138730	227,-52
228	00:40:00.340724	228,-139
229	00:40:00.557901	229,-176
230	00:40:00.759879	230,272
231	00:40:00.961852	231,193
232	00:40:01.163822	232,165
233	00:40:01.381915	233,-284
234	00:40:01.584403	234,238
235	00:40:01.786905	235,230
236	00:40:01.988882	236,-148
237	00:40:02.190407	237,-176
238	00:40:02.405989	238,5
239	00:40:02.610641	239,-295
240	00:40:02.807934	240,135
241	00:40:03.013584	241,-53
242	00:40:03.231206	242,157
243	00:40:03.437722	243,272
244	00:40:03.634753	244,69
245	00:40:03.851285	245,225
246	00:40:04.052772	246,-34
247	00:40:04.052772	247,24
248	00:40:04.257433	248,-220
249	00:40:04.458973	249,-277
250	00:40:04.661000	250,-164
251	00:40:04.863002	251,169
252	00:40:05.080157	252,-87
253	00:40:05.281685	253,275
254	00:40:05.483656	254,76
255	00:40:05.686213	255,62
256	00:40:05.903360	256,210
257	00:40:06.104886	257,111
258	00:40:06.306409	258,104
259	00:40:06.507999	259,261
260	00:40:06.725145	260,-278
261	00:40:06.926609	261,-246
262	00:40:07.128632	262,-5
263	00:40:07.345779	263,-281
264	00:40:07.547231	264,137
265	00:40:07.748612	265,274
266	00:40:07.965756	266,-64
267	00:40:08.167313	267,129
268	00:40:08.368780	268,-216
269	00:40:08.570344	269,136
270	00:40:08.787487	270,102
271	00:40:08.989014	271,77
272	00:40:09.190504	272,203
273	00:40:09.392533	273,214
274	00:40:09.594088	274,198
275	00:40:09.811232	275,247
276	00:40:10.012731	276,-242
277	00:40:10.214262	277,127
278	00:40:10.439954	278,191
279	00:40:10.649043	279,213
280	00:40:10.866721	280,45
281	00:40:11.068218	281,-92
282	00:40:11.270216	282,-200
283	00:40:11.471662	283,-67
284	00:40:11.673629	284,-107
285	00:40:11.891748	285,-204
286	00:40:12.093184	286,216
287	00:40:12.295155	287,173
288	00:40:12.503247	288,22
289	00:40:12.717966	289,-282
290	00:40:12.922447	290,195
291	00:40:13.127870	291,13
292	00:40:13.332324	292,3
293	00:40:13.538773	293,245
294	00:40:13.743234	294,192
295	00:40:13.945394	295,-276
296	00:40:14.147395	296,271
297	00:40:14.147395	297,-41
298	00:40:14.348866	298,60
299	00:40:14.597718	299,295
300	00:40:14.799710	300,99
301	00:40:15.016860	301,-213
302	00:40:15.218410	302,-173
303	00:40:15.426475	303,-261
304	00:40:15.637616	304,131
305	00:40:15.839641	305,-219
306	00:40:16.044244	306,-66
307	00:40:16.243287	307,251
