MessageID	Count	Timestamp	Payload
263	263	00:42:58.368978	263,65
264	264	00:42:58.570507	264,196
265	265	00:42:58.772502	265,99
266	266	00:42:58.974002	266,-94
267	267	00:42:59.175504	267,-54
268	268	00:42:59.377496	268,-167
269	269	00:42:59.579020	269,297
270	270	00:42:59.780547	270,110
271	271	00:42:59.982042	271,284
272	272	00:43:00.183585	272,294
273	273	00:43:00.385109	273,-271
274	274	00:43:00.586634	274,-282
275	275	00:43:00.788160	275,117
276	276	00:43:00.989690	276,88
277	277	00:43:01.191268	277,144
278	278	00:43:01.392789	278,82
279	279	00:43:01.594318	279,-228
280	280	00:43:01.795847	280,-289
281	281	00:43:01.997313	281,-257
282	282	00:43:02.198859	282,144
283	283	00:43:02.400378	283,-65
284	284	00:43:02.601903	284,158
285	285	00:43:02.803425	285,22
286	286	00:43:03.004918	286,247
287	287	00:43:03.206331	287,289
288	288	00:43:03.408160	288,119
289	289	00:43:03.609653	289,20
290	290	00:43:03.811155	290,79
291	291	00:43:04.013186	291,208
292	292	00:43:04.214716	292,200
293	293	00:43:04.416247	293,31
294	294	00:43:04.617739	294,-299
295	295	00:43:04.819263	295,280
296	296	00:43:05.020788	296,31
297	297	00:43:05.222238	297,87
298	298	00:43:05.423707	298,-294
299	299	00:43:05.625229	299,268
300	300	00:43:05.826724	300,217
301	301	00:43:06.028717	301,-135
302	302	00:43:06.230323	302,-161
303	303	00:43:06.431846	303,145
304	304	00:43:06.633372	304,-136
