MessageID	Timestamp	Payload
67	00:33:41.960590	67,254
68	00:33:42.169271	68,124
69	00:33:42.362943	69,109
70	00:33:42.571906	70,50
71	00:33:42.779502	71,-246
72	00:33:42.987184	72,21
73	00:33:43.187134	73,257
74	00:33:43.401697	74,-10
75	00:33:43.594091	75,-50
76	00:33:43.794142	76,238
77	00:33:44.010875	77,-5
78	00:33:44.210517	78,-76
79	00:33:44.418404	79,141
80	00:33:44.621149	80,-268
81	00:33:44.816705	81,230
82	00:33:45.021278	82,-236
83	00:33:45.224662	83,66
84	00:33:45.436635	84,254
85	00:33:45.640727	85,214
86	00:33:45.842753	86,-3
87	00:33:46.036391	87,-114
88	00:33:46.250145	88,-288
89	00:33:46.438618	89,-53
90	00:33:46.641089	90,39
91	00:33:46.844089	91,-143
92	00:33:47.046601	92,-148
93	00:33:47.248584	93,177
94	00:33:47.450583	94,-229
95	00:33:47.653054	95,-116
96	00:33:47.855022	96,-152
97	00:33:48.056992	97,-200
98	00:33:48.258975	98,-288
99	00:33:48.461144	99,-195
100	00:33:48.663112	100,152
101	00:33:48.865138	101,224
102	00:33:49.074611	102,185
103	00:33:49.268582	103,-83
104	00:33:49.485670	104,-99
105	00:33:49.687251	105,296
106	00:33:49.888722	106,103
107	00:33:50.090699	107,-188
108	00:33:50.291676	108,-153
109	00:33:50.493140	109,225
110	00:33:50.695106	110,-163
111	00:33:50.896574	111,-4
112	00:33:51.106583	112,272
113	00:33:51.299732	113,-269
114	00:33:51.501733	114,218
115	00:33:51.703198	115,-12
116	00:33:51.904694	116,198
117	00:33:52.106646	117,137
118	00:33:52.323237	118,140
119	00:33:52.524706	119,-193
120	00:33:52.726669	120,-187
121	00:33:52.928133	121,-30
122	00:33:53.122491	122,122
123	00:33:53.331112	123,229
124	00:33:53.533077	124,17
125	00:33:53.735042	125,150
126	00:33:53.936510	126,227
127	00:33:54.138486	127,-201
128	00:33:54.339457	128,-48
129	00:33:54.556573	129,-115
130	00:33:54.758035	130,247
131	00:33:54.959500	131,103
132	00:33:55.169980	132,-261
133	00:33:55.378569	133,234
134	00:33:55.580565	134,286
135	00:33:55.782536	135,-92
136	00:33:55.984003	136,127
137	00:33:56.181655	137,-206
138	00:33:56.387270	138,104
139	00:33:56.589240	139,175
140	00:33:56.790702	140,298
141	00:33:56.992167	141,-245
142	00:33:57.186526	142,-163
143	00:33:57.395147	143,-144
144	00:33:57.597144	144,-280
145	00:33:57.799111	145,247
146	00:33:58.000582	146,-129
147	00:33:58.202444	147,-264
148	00:33:58.404412	148,-191
149	00:33:58.605877	149,268
150	00:33:58.807374	150,-199
151	00:33:59.008871	151,-26
152	00:33:59.218350	152,-139
153	00:33:59.427944	153,201
154	00:33:59.629435	154,-152
155	00:33:59.831402	155,59
156	00:34:00.032869	156,-118
157	00:34:00.234339	157,-265
158	00:34:00.435803	158,-199
159	00:34:00.637776	159,79
160	00:34:00.839239	160,262
161	00:34:01.056350	161,-114
162	00:34:01.253481	162,-209
163	00:34:01.459571	163,261
164	00:34:01.661051	164,297
165	00:34:01.862549	165,224
166	00:34:02.064522	166,-297
167	00:34:02.265884	167,136
168	00:34:02.483476	168,-50
169	00:34:02.685446	169,215
170	00:34:02.886918	170,-201
171	00:34:03.094900	171,-73
172	00:34:03.290399	172,-238
173	00:34:03.492368	173,-73
174	00:34:03.694840	174,-214
175	00:34:03.897310	175,-227
176	00:34:03.911316	176,-15
177	00:34:04.112794	177,-9
178	00:34:04.314760	178,146
179	00:34:04.516726	179,-12
180	00:34:04.718190	180,215
181	00:34:04.920156	181,123
182	00:34:05.121665	182,160
183	00:34:05.323664	183,-30
184	00:34:05.525633	184,-236
185	00:34:05.727600	185,-281
186	00:34:05.929069	186,-193
187	00:34:06.131044	187,-293
188	00:34:06.332750	188,132
189	00:34:06.534721	189,183
190	00:34:06.736689	190,-35
191	00:34:06.938160	191,38
192	00:34:07.156301	192,-58
193	00:34:07.358261	193,83
194	00:34:07.575352	194,84
195	00:34:07.776814	195,-191
196	00:34:07.993929	196,-88
197	00:34:08.195412	197,-283
198	00:34:08.428115	198,8
199	00:34:08.645202	199,164
200	00:34:08.847167	200,-289
201	00:34:09.048634	201,-99
202	00:34:09.250618	202,-154
203	00:34:09.452113	203,151
204	00:34:09.653582	204,104
205	00:34:09.855049	205,163
206	00:34:10.056514	206,191
207	00:34:10.273647	207,-211
208	00:34:10.475141	208,-43
209	00:34:10.677107	209,141
210	00:34:10.878573	210,-111
211	00:34:11.081544	211,-239
212	00:34:11.277680	212,247
213	00:34:11.483828	213,-80
214	00:34:11.685791	214,-287
215	00:34:11.887263	215,-115
216	00:34:12.097273	216,-151
217	00:34:12.305863	217,-295
218	00:34:12.507857	218,-186
219	00:34:12.709824	219,300
220	00:34:12.911790	220,188
221	00:34:13.113152	221,-37
222	00:34:13.315118	222,167
223	00:34:13.516587	223,192
224	00:34:13.733675	224,-292
225	00:34:13.935173	225,-111
226	00:34:14.129033	226,-103
227	00:34:14.338123	227,5
228	00:34:14.539609	228,-140
229	00:34:14.741135	229,-196
230	00:34:14.943074	230,-74
231	00:34:15.145094	231,3
232	00:34:15.346095	232,-94
233	00:34:15.548061	233,-238
234	00:34:15.749529	234,-79
235	00:34:15.951527	235,284
236	00:34:16.161006	236,276
237	00:34:16.364681	237,27
238	00:34:16.572272	238,-21
239	00:34:16.774272	239,-5
240	00:34:16.975709	240,287
241	00:34:17.177072	241,-8
242	00:34:17.379045	242,-7
243	00:34:17.580536	243,254
244	00:34:17.782521	244,-237
245	00:34:17.984492	245,-177
246	00:34:18.195061	246,207
247	00:34:18.387440	247,-251
248	00:34:18.589408	248,201
249	00:34:18.790878	249,68
250	00:34:18.992845	250,-194
251	00:34:19.193232	251,101
252	00:34:19.396272	252,-191
253	00:34:19.598240	253,-177
254	00:34:19.815828	254,-149
255	00:34:20.017296	255,275
256	00:34:20.224833	256,-206
257	00:34:20.420773	257,45
258	00:34:20.622241	258,-27
259	00:34:20.823717	259,296
260	00:34:21.025187	260,-167
261	00:34:21.240697	261,93
262	00:34:21.439529	262,16
263	00:34:21.646623	263,-237
264	00:34:21.848591	264,-167
265	00:34:22.050060	265,214
266	00:34:22.256537	266,208
267	00:34:22.453507	267,34
268	00:34:22.655506	268,-145
269	00:34:22.857474	269,195
270	00:34:23.073481	270,197
271	00:34:23.073481	271,238
272	00:34:23.275483	272,68
273	00:34:23.476949	273,-217
274	00:34:23.678945	274,42
275	00:34:23.880410	275,-224
276	00:34:24.085393	276,-253
277	00:34:24.299996	277,-259
278	00:34:24.501458	278,124
279	00:34:24.703427	279,26
280	00:34:24.904892	280,-144
281	00:34:25.106430	281,76
282	00:34:25.324024	282,274
283	00:34:25.525990	283,-13
284	00:34:25.727457	284,-64
285	00:34:25.928925	285,-252
286	00:34:26.146025	286,153
287	00:34:26.347375	287,112
288	00:34:26.549330	288,-218
289	00:34:26.750829	289,123
290	00:34:26.952827	290,167
291	00:34:27.154370	291,-55
292	00:34:27.356340	292,274
293	00:34:27.557833	293,113
294	00:34:27.759272	294,-286
295	00:34:27.960743	295,136
296	00:34:28.162262	296,-101
297	00:34:28.364229	297,-3
298	00:34:28.565695	298,-262
299	00:34:28.767166	299,-182
300	00:34:28.984253	300,215
301	00:34:29.186262	301,37
302	00:34:29.388232	302,257
303	00:34:29.589785	303,241
